NMFS_DNA_ID,BOX_ID,BOX_POSITION,SAMPLE_ID,BATCH_ID,PROJECT_NAME,GENUS,SPECIES,LENGTH,WEIGHT,SEX,AGE,REPORTED_LIFE_STAGE,PHENOTYPE,HATCHERY_MARK,TAG_NUMBER,COLLECTION_DATE,ESTIMATED_DATE,PICKER,PICK_DATE,LEFTOVER_SAMPLE,SAMPLE_COMMENTS,STATE_F,COUNTY_F,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,REACH_SITE,HATCHERY,STRAIN,LATITUDE_F,LONGITUDE_F,LOCATION_COMMENTS_F,MISEQ_ID,n,LOCATION,SLG,BARRIERS
M093741,M954,1B,HD-45,4793,NA,Oncorhynchus,mykiss,151,NA,NA,NA,NA,NA,NA,NA,3/23/16,NA,BM,6/24/16,None,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead115,16,Coastal_socal,SHIC,Below
M093742,M954,1C,HD-46,4793,NA,Oncorhynchus,mykiss,138,NA,NA,NA,NA,NA,NA,NA,3/23/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead127,16,Coastal_socal,SHIC,Below
M093743,M954,1D,HD-47,4793,NA,Oncorhynchus,mykiss,135,NA,NA,NA,NA,NA,NA,NA,3/23/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead139,16,Coastal_socal,SHIC,Below
M093744,M954,1E,HD-48,4793,NA,Oncorhynchus,mykiss,174,NA,NA,NA,NA,NA,NA,NA,3/23/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead151,16,Coastal_socal,SHIC,Below
M093745,M954,1F,HD-49,4793,NA,Oncorhynchus,mykiss,168,NA,NA,NA,NA,NA,NA,NA,3/24/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead163,16,Coastal_socal,SHIC,Below
M093746,M954,1G,HD-50,4793,NA,Oncorhynchus,mykiss,138,NA,NA,NA,NA,NA,NA,NA,3/24/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead175,16,Coastal_socal,SHIC,Below
M093747,M954,1H,HD-51,4793,NA,Oncorhynchus,mykiss,173,NA,NA,NA,NA,NA,NA,NA,3/25/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead187,16,Coastal_socal,SHIC,Below
M093748,M954,2A,HD-52,4793,NA,Oncorhynchus,mykiss,176,NA,NA,NA,NA,NA,NA,NA,3/25/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead104,16,Coastal_socal,SHIC,Below
M093749,M954,2B,HD-53,4793,NA,Oncorhynchus,mykiss,159,NA,NA,NA,NA,NA,NA,NA,3/27/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead116,16,Coastal_socal,SHIC,Below
M093751,M954,2D,HD-55,4793,NA,Oncorhynchus,mykiss,138,NA,NA,NA,NA,NA,NA,NA,3/28/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead128,16,Coastal_socal,SHIC,Below
M093752,M954,2E,HD-56,4793,NA,Oncorhynchus,mykiss,160,NA,NA,NA,NA,NA,NA,NA,3/28/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead140,16,Coastal_socal,SHIC,Below
M093753,M954,2F,HD-57,4793,NA,Oncorhynchus,mykiss,143,NA,NA,NA,NA,NA,NA,NA,3/29/16,NA,BM,6/24/16,None,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead152,16,Coastal_socal,SHIC,Below
M093754,M954,2G,HD-58,4793,NA,Oncorhynchus,mykiss,193,NA,NA,NA,NA,NA,NA,NA,3/30/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead164,16,Coastal_socal,SHIC,Below
M093755,M954,2H,HD-59,4793,NA,Oncorhynchus,mykiss,136,NA,NA,NA,NA,NA,NA,NA,3/30/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead176,16,Coastal_socal,SHIC,Below
M093756,M954,3A,HD-60,4793,NA,Oncorhynchus,mykiss,150,NA,NA,NA,NA,NA,NA,NA,3/30/16,NA,BM,6/24/16,NA,NA,California,Santa Barbara,Santa Ynez River,NA,NA,Hilton Creek,NA,NA,NA,NA,NA,NA,steelhead188,16,Coastal_socal,SHIC,Below
M099884,M1018,1A,M170506COL,4940,NA,Oncorhynchus,mykiss,450,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead101,76,CVB,BCOH,Hatchery
M099885,M1018,1B,M170507COL,4940,NA,Oncorhynchus,mykiss,500,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,Spawned again on 2/8/2017,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead113,76,CVB,BCOH,Hatchery
M099886,M1018,1C,M170508COL,4940,NA,Oncorhynchus,mykiss,520,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead125,76,CVB,BCOH,Hatchery
M099887,M1018,1D,M170509COL,4940,NA,Oncorhynchus,mykiss,490,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead137,76,CVB,BCOH,Hatchery
M099888,M1018,1E,M170510COL,4940,NA,Oncorhynchus,mykiss,490,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead149,76,CVB,BCOH,Hatchery
M099889,M1018,1F,M170511COL,4940,NA,Oncorhynchus,mykiss,500,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead161,76,CVB,BCOH,Hatchery
M099890,M1018,1G,M170512COL,4940,NA,Oncorhynchus,mykiss,490,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead173,76,CVB,BCOH,Hatchery
M099891,M1018,1H,M170513COL,4940,NA,Oncorhynchus,mykiss,490,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,Spawned again on 2/2/2017,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead185,76,CVB,BCOH,Hatchery
M099892,M1018,2A,M170514COL,4940,NA,Oncorhynchus,mykiss,490,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead102,76,CVB,BCOH,Hatchery
M099893,M1018,2B,M170515COL,4940,NA,Oncorhynchus,mykiss,410,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead114,76,CVB,BCOH,Hatchery
M099894,M1018,2C,M170516COL,4940,NA,Oncorhynchus,mykiss,510,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead126,76,CVB,BCOH,Hatchery
M099895,M1018,2D,M170517COL,4940,NA,Oncorhynchus,mykiss,470,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead138,76,CVB,BCOH,Hatchery
M099896,M1018,2E,M170518COL,4940,NA,Oncorhynchus,mykiss,460,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead150,76,CVB,BCOH,Hatchery
M099897,M1018,2F,M170519COL,4940,NA,Oncorhynchus,mykiss,470,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead162,76,CVB,BCOH,Hatchery
M099898,M1018,2G,M170520COL,4940,NA,Oncorhynchus,mykiss,530,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,Spawned again on 2/2/2017,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead174,76,CVB,BCOH,Hatchery
M099899,M1018,2H,M170521COL,4940,NA,Oncorhynchus,mykiss,490,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead186,76,CVB,BCOH,Hatchery
M099900,M1018,3A,M170522COL,4940,NA,Oncorhynchus,mykiss,520,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead197,76,CVB,BCOH,Hatchery
M099901,M1018,3B,M170523COL,4940,NA,Oncorhynchus,mykiss,550,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,Spawned again on 2/2/2017,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead209,76,CVB,BCOH,Hatchery
M099902,M1018,3C,M170524COL,4940,NA,Oncorhynchus,mykiss,490,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead221,76,CVB,BCOH,Hatchery
M099903,M1018,3D,M170525COL,4940,NA,Oncorhynchus,mykiss,500,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead233,76,CVB,BCOH,Hatchery
M099904,M1018,3E,M170526COL,4940,NA,Oncorhynchus,mykiss,630,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead245,76,CVB,BCOH,Hatchery
M099905,M1018,3F,M170527COL,4940,NA,Oncorhynchus,mykiss,520,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead257,76,CVB,BCOH,Hatchery
M099906,M1018,3G,M170528COL,4940,NA,Oncorhynchus,mykiss,470,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead269,76,CVB,BCOH,Hatchery
M099907,M1018,3H,M170529COL,4940,NA,Oncorhynchus,mykiss,410,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,Spawned again on 2/2/2017,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead281,76,CVB,BCOH,Hatchery
M099908,M1018,4A,M170530COL,4940,NA,Oncorhynchus,mykiss,510,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead198,76,CVB,BCOH,Hatchery
M099909,M1018,4B,M170531COL,4940,NA,Oncorhynchus,mykiss,510,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead210,76,CVB,BCOH,Hatchery
M099910,M1018,4C,M170532COL,4940,NA,Oncorhynchus,mykiss,500,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead222,76,CVB,BCOH,Hatchery
M099911,M1018,4D,M170533COL,4940,NA,Oncorhynchus,mykiss,520,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead234,76,CVB,BCOH,Hatchery
M099912,M1018,4E,M170534COL,4940,NA,Oncorhynchus,mykiss,490,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead246,76,CVB,BCOH,Hatchery
M099913,M1018,4F,M170535COL,4940,NA,Oncorhynchus,mykiss,520,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead258,76,CVB,BCOH,Hatchery
M099914,M1018,4G,M170536COL,4940,NA,Oncorhynchus,mykiss,450,NA,Female,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead270,76,CVB,BCOH,Hatchery
M099915,M1018,4H,M170537COL,4940,NA,Oncorhynchus,mykiss,510,NA,Male,NA,ADULT,NA,AD,NA,1/19/17,NA,LC,3/29/17,NA,NA,California,San Francisco,Sacramento River,NA,NA,Battle Creek,NA,Coleman Hatchery,NA,NA,NA,NA,steelhead282,76,CVB,BCOH,Hatchery
M096332,M981,1A,MRH17_121,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead99,16,Coastal_mid,CMAR,Below
M096333,M981,1B,MRH17_122,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead111,16,Coastal_mid,CMAR,Below
M096334,M981,1C,MRH17_123,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead123,16,Coastal_mid,CMAR,Below
M096335,M981,1D,MRH17_124,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead135,16,Coastal_mid,CMAR,Below
M096336,M981,1E,MRH17_125,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead147,16,Coastal_mid,CMAR,Below
M096337,M981,1F,MRH17_126,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead159,16,Coastal_mid,CMAR,Below
M096338,M981,1G,MRH17_127,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead171,16,Coastal_mid,CMAR,Below
M096339,M981,1H,MRH17_128,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/8/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead183,16,Coastal_mid,CMAR,Below
M096340,M981,2A,MRH17_129,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead100,16,Coastal_mid,CMAR,Below
M096341,M981,2B,MRH17_130,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead112,16,Coastal_mid,CMAR,Below
M096342,M981,2C,MRH17_131,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead124,16,Coastal_mid,CMAR,Below
M096343,M981,2D,MRH17_132,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead136,16,Coastal_mid,CMAR,Below
M096344,M981,2E,MRH17_133,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead148,16,Coastal_mid,CMAR,Below
M096345,M981,2F,MRH17_134,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead160,16,Coastal_mid,CMAR,Below
M096346,M981,2G,MRH17_135,4906,NA,Oncorhynchus,mykiss,NA,NA,Male,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead172,16,Coastal_mid,CMAR,Below
M096347,M981,2H,MRH17_136,4906,NA,Oncorhynchus,mykiss,NA,NA,Female,NA,NA,NA,NA,NA,2/14/17,NA,SF,4/9/17,NA,NA,California,Humboldt,Mad River,NA,NA,Mad River,NA,NA,NA,NA,NA,NA,steelhead184,16,Coastal_mid,CMAR,Below
M019396,M187,1A,61604-1,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,92,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead201,36,Klamath,KSHR,Below
M019397,M187,1B,61604-2,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,86,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead213,36,Klamath,KSHR,Below
M019398,M187,1C,61604-3,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,92,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead225,36,Klamath,KSHR,Below
M019399,M187,1D,61604-4,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,83,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead237,36,Klamath,KSHR,Below
M019400,M187,1E,61604-5,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,78,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead249,36,Klamath,KSHR,Below
M019401,M187,1F,61604-6,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,92,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead261,36,Klamath,KSHR,Below
M019402,M187,1G,61604-7,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,89,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead273,36,Klamath,KSHR,Below
M019403,M187,1H,61604-8,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,76,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead285,36,Klamath,KSHR,Below
M019404,M187,2A,61604-9,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,68,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead202,36,Klamath,KSHR,Below
M019405,M187,2B,61604-10,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,85,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead214,36,Klamath,KSHR,Below
M019406,M187,2C,61604-11,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,93,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead226,36,Klamath,KSHR,Below
M019407,M187,2D,61604-12,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,75,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead238,36,Klamath,KSHR,Below
M019408,M187,2E,61604-13,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,59,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead250,36,Klamath,KSHR,Below
M019409,M187,2F,61604-14,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,88,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead262,36,Klamath,KSHR,Below
M019410,M187,2G,61604-15,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,81,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead274,36,Klamath,KSHR,Below
M019411,M187,2H,61604-16,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,70,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead286,36,Klamath,KSHR,Below
M019412,M187,3A,61604-17,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,81,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead3953,36,Klamath,KSHR,Below
M019413,M187,3B,61604-18,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,72,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead3965,36,Klamath,KSHR,Below
M019414,M187,3C,61604-19,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,59,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead3977,36,Klamath,KSHR,Below
M019415,M187,3D,61604-20,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,69,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead3989,36,Klamath,KSHR,Below
M019416,M187,3E,61604-21,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,66,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead4001,36,Klamath,KSHR,Below
M019417,M187,3F,61604-22,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,75,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead4013,36,Klamath,KSHR,Below
M019418,M187,3G,61604-23,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,60,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead4025,36,Klamath,KSHR,Below
M019419,M187,3H,61604-24,A049,Klamath Below Iron Gate,Oncorhynchus,mykiss,59,NA,NA,NA,NA,NA,NA,NA,6/16/04,NA,April,NA,No,NA,California,Del Norte,Klamath River,NA,NA,Shasta River,NA,NA,NA,NA,NA,NA,steelhead4037,36,Klamath,KSHR,Below
